Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100)
6367,Derrick Ramirez,"recent, throw, west",8,PhD,None,Cybersecurity Analyst,Hire,42551,1,99
6493,Angela Cruz,"occur, until, feel",13,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,44478,3,76
3850,Cathy Thompson,"everyone, painting, wish",19,MBA,AWS Certified,Software Engineer,Hire,49109,6,64
5022,Richard Osborn,"yes, pass, question",19,B.Sc,None,Cybersecurity Analyst,Reject,40403,8,95
7079,Randy White,"alone, national, that",14,MBA,AWS Certified,AI Researcher,Reject,105079,8,98
7867,Ashley Collins,"take, southern, level",16,MBA,AWS Certified,Data Scientist,Hire,74749,5,86
4565,Angelica Francis,"science, couple, benefit",1,PhD,None,Software Engineer,Reject,89108,9,84
4210,Jennifer Burgess,"contain, provide, heart",14,MBA,AWS Certified,Cybersecurity Analyst,Hire,99679,8,56
5330,Ashley Hayes,"available, wall, me",14,PhD,Google ML,Data Scientist,Hire,75310,7,100
3812,Andre Chapman,"several, nor, drop",18,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,81529,3,70
176,Teresa Elliott,"six, yet, cause",18,B.Sc,Google ML,Data Scientist,Reject,85570,10,90
5025,William Nichols,"I, beat, my",19,MBA,Google ML,AI Researcher,Hire,97312,1,52
7067,Christine Nicholson,"team, task, art",2,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,54398,1,68
6101,Katherine Byrd,"tend, travel, hospital",0,B.Sc,None,Software Engineer,Hire,77016,6,57
9371,Linda Herring,"also, with, focus",12,PhD,AWS Certified,AI Researcher,Reject,78470,3,79
1725,Jessica Wright,"husband, within, land",0,B.Sc,Google ML,Software Engineer,Hire,58408,3,99
6215,Matthew Brown,"position, director, before",19,B.Tech,AWS Certified,AI Researcher,Reject,97522,3,64
9648,Paige Rasmussen,"everybody, animal, we",0,MBA,Deep Learning Specialization,Software Engineer,Hire,99964,1,64
334,Kelly Schultz,"north, after, performance",15,B.Tech,Google ML,Cybersecurity Analyst,Reject,117313,1,98
4703,Travis Lopez,"above, then, art",17,B.Tech,Deep Learning Specialization,AI Researcher,Reject,110359,4,91
2601,Brandon Bryant,"free, near, discuss",13,B.Sc,Google ML,Data Scientist,Hire,48439,0,80
7111,Timothy Martin,"hope, perform, rate",17,MBA,Google ML,Data Scientist,Reject,63932,5,91
8736,Allison Thompson,"similar, inside, power",4,MBA,None,Cybersecurity Analyst,Hire,52114,0,84
8618,Michael Finley,"would, why, cell",6,B.Tech,None,Software Engineer,Hire,81302,4,51
2634,Leslie Meadows,"past, garden, impact",3,MBA,AWS Certified,Cybersecurity Analyst,Reject,119817,3,54
553,Kara Taylor,"fast, food, store",18,B.Sc,Google ML,Software Engineer,Reject,85999,5,68
3712,Joshua Rodriguez,"myself, pretty, threat",6,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,96369,7,64
8197,Jesse Robertson,"indeed, else, talk",19,MBA,None,Data Scientist,Hire,91249,7,70
6426,Andrea Mcclure,"eye, final, likely",20,B.Tech,None,AI Researcher,Reject,45287,6,87
6409,Brittany Perkins,"seat, together, machine",0,PhD,None,Software Engineer,Reject,94715,0,85
6197,Samantha Nelson,"region, increase, dog",10,B.Tech,Google ML,Software Engineer,Hire,42041,8,100
4303,Natalie Wolf,"may, food, lose",15,B.Sc,Deep Learning Specialization,Data Scientist,Hire,83538,1,73
6549,Cynthia Barnett,"Congress, support, family",7,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,71949,9,53
7821,Lisa Cervantes,"between, star, hour",12,PhD,Google ML,Data Scientist,Hire,103302,6,79
5570,Nicole Huynh,"course, quickly, city",12,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,49689,0,98
7507,Tiffany Carpenter MD,"these, reach, laugh",0,MBA,AWS Certified,AI Researcher,Hire,79488,5,85
2334,Elizabeth Franklin,"work, new, son",17,B.Tech,None,Cybersecurity Analyst,Hire,83853,3,56
1087,Ashley Carson,"there, perhaps, pattern",2,MBA,Google ML,Software Engineer,Reject,78636,5,86
1974,Matthew Chapman,"theory, compare, management",18,B.Tech,Google ML,Software Engineer,Hire,86068,4,68
1395,Kathryn Peterson,"wear, black, prove",2,PhD,None,Cybersecurity Analyst,Hire,56621,8,55
5248,Jared Cohen,"fight, goal, detail",1,B.Sc,Google ML,Cybersecurity Analyst,Reject,43964,2,91
658,Monique Thomas,"might, article, let",15,MBA,Deep Learning Specialization,AI Researcher,Hire,50422,5,80
6304,Henry Baker,"accept, concern, place",15,B.Tech,Google ML,Software Engineer,Hire,47905,0,66
5096,Benjamin Thomas,"nearly, hear, training",12,PhD,None,AI Researcher,Hire,111483,1,70
5138,Lawrence Bailey,"season, tree, year",20,B.Sc,AWS Certified,AI Researcher,Reject,46605,10,60
4461,Candace Klein MD,"top, road, various",10,B.Tech,Google ML,AI Researcher,Reject,55946,7,95
2506,Johnny Brandt,"into, moment, wrong",0,MBA,Deep Learning Specialization,Software Engineer,Hire,102304,6,92
2818,Barbara Cline,"wait, cup, all",2,B.Sc,None,Data Scientist,Hire,40482,2,67
6225,Theresa Blackburn,"inside, hour, best",3,B.Tech,AWS Certified,Software Engineer,Reject,104754,0,91
807,Shawna Holland,"consider, learn, so",5,B.Tech,AWS Certified,Data Scientist,Reject,64558,4,74
2531,Brandon Perry,"consider, artist, everything",5,B.Sc,None,Cybersecurity Analyst,Hire,55045,7,90
9667,Brandi Valencia,"figure, have, than",0,MBA,AWS Certified,Software Engineer,Reject,88854,10,83
4765,Dana Griffith,"his, until, voice",11,B.Tech,Deep Learning Specialization,Data Scientist,Hire,41594,0,94
7485,Jennifer Parker,"anything, north, executive",15,B.Tech,Google ML,Data Scientist,Hire,75364,5,82
7461,Nathan Romero,"of, his, kid",14,PhD,AWS Certified,Cybersecurity Analyst,Reject,82585,0,62
986,Brandy Stark,"somebody, result, put",15,MBA,None,Data Scientist,Hire,53185,5,86
6527,Ryan Murphy,"light, effect, of",18,MBA,AWS Certified,AI Researcher,Hire,48317,4,73
8038,Margaret Weiss,"challenge, remain, main",13,B.Tech,Google ML,Data Scientist,Hire,91707,0,84
9107,Richard Barnes,"while, catch, available",11,B.Sc,AWS Certified,Software Engineer,Reject,54271,2,94
9077,Reginald Steele,"manage, arm, over",10,MBA,None,Cybersecurity Analyst,Reject,115347,8,63
2184,Benjamin Gibson,"audience, part, be",17,PhD,Deep Learning Specialization,Data Scientist,Hire,40210,6,73
7011,Larry Meza,"so, so, officer",16,MBA,Google ML,Software Engineer,Reject,67923,8,75
923,Johnny Torres,"over, almost, newspaper",19,MBA,Deep Learning Specialization,Data Scientist,Hire,42348,5,86
3116,Lisa Johnson,"information, spring, conference",12,B.Tech,None,Data Scientist,Hire,118762,5,63
8225,Rachel Nicholson,"cost, certainly, heart",4,MBA,AWS Certified,Software Engineer,Hire,64772,4,66
9511,Calvin Holland,"partner, much, trip",7,PhD,Deep Learning Specialization,AI Researcher,Reject,64404,2,50
4050,Elijah Ward,"day, provide, collection",20,B.Tech,Google ML,AI Researcher,Reject,94451,0,91
426,Michael Pineda,"big, than, may",19,PhD,AWS Certified,Cybersecurity Analyst,Reject,89246,6,68
330,Kelli Reynolds,"statement, speak, take",6,MBA,Google ML,Software Engineer,Hire,70415,9,66
9324,Joseph Huff,"item, national, information",6,MBA,AWS Certified,Cybersecurity Analyst,Reject,90995,4,68
3382,Alexandria Benton,"exist, prevent, measure",2,PhD,AWS Certified,Data Scientist,Hire,73518,9,94
7226,Eric Stevens,"house, him, ever",6,PhD,AWS Certified,AI Researcher,Hire,43359,5,53
5817,Mark Rodriguez,"song, she, performance",6,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,119622,1,83
563,Julian Gonzalez,"though, possible, wide",16,PhD,None,AI Researcher,Hire,91549,2,94
6936,Elizabeth Thomas,"change, effort, despite",19,MBA,None,AI Researcher,Reject,63160,4,88
6873,Hannah Johnson,"white, fire, apply",3,PhD,Deep Learning Specialization,AI Researcher,Reject,42848,9,76
5650,Brian Bullock,"wait, must, final",18,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,75190,7,55
6672,Paul Wilson,"responsibility, energy, order",14,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,85089,0,50
3132,William Long,"sometimes, opportunity, professor",2,MBA,AWS Certified,Data Scientist,Reject,116188,6,57
5983,Andrew Gonzalez,"politics, town, himself",5,PhD,Google ML,Data Scientist,Reject,97629,4,90
1792,Misty Pierce,"pick, western, raise",12,MBA,Deep Learning Specialization,Software Engineer,Reject,58580,3,96
7565,Michael Tucker,"figure, race, across",15,MBA,Google ML,Data Scientist,Hire,93382,4,93
5964,Terri Wilson,"they, product, challenge",20,MBA,Google ML,Software Engineer,Reject,96390,1,92
3218,Timothy Mcdaniel,"air, camera, action",0,PhD,None,Software Engineer,Reject,111075,6,79
5034,Brandon Baird,"science, TV, tell",6,PhD,AWS Certified,Data Scientist,Reject,104006,6,94
7969,David Ponce,"most, hope, notice",7,B.Sc,AWS Certified,AI Researcher,Hire,45810,10,73
3599,Mary Calhoun,"state, election, might",10,MBA,Deep Learning Specialization,AI Researcher,Reject,80208,3,91
4389,Cynthia White,"may, whom, carry",2,B.Tech,None,Cybersecurity Analyst,Reject,116321,4,94
981,Brittney Munoz,"big, next, worry",14,PhD,Deep Learning Specialization,Data Scientist,Hire,43862,10,56
2324,Alex Palmer,"moment, now, manager",19,B.Tech,None,Data Scientist,Hire,64267,5,60
4453,Amy Barr,"bar, some, issue",8,MBA,Google ML,Software Engineer,Reject,111947,10,75
2398,Christopher Maynard,"often, term, establish",12,B.Tech,Google ML,Software Engineer,Hire,60079,5,97
9852,Hannah Bass,"responsibility, push, few",1,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,71942,7,85
7307,Leslie Robinson,"some, cut, gun",10,PhD,None,AI Researcher,Hire,73278,8,95
1283,Cheryl Shepard,"recently, player, expect",11,B.Tech,None,Data Scientist,Reject,40460,0,56
894,Michael Copeland,"many, treatment, easy",8,B.Sc,Deep Learning Specialization,Software Engineer,Hire,94453,5,65
8758,Christopher Dixon,"fire, show, century",15,MBA,Deep Learning Specialization,Software Engineer,Reject,77648,3,96
4563,Tabitha Martin,"stay, service, throughout",10,PhD,Deep Learning Specialization,Software Engineer,Reject,93829,2,51
1852,Lisa Potts,"like, century, discover",9,PhD,None,Data Scientist,Hire,108867,5,97
8900,Carl Fischer,"single, pretty, attorney",6,B.Tech,Deep Learning Specialization,Software Engineer,Reject,76267,1,81
5913,Brandy Stevenson,"effort, feel, go",11,B.Sc,Deep Learning Specialization,Software Engineer,Hire,43861,8,55
8189,Emily Schwartz,"popular, up, many",13,MBA,None,Data Scientist,Reject,73030,1,77
8171,Andrea Moore,"along, treat, during",18,B.Sc,None,Software Engineer,Hire,41254,0,68
9003,Timothy Robinson,"per, where, education",10,B.Sc,AWS Certified,Software Engineer,Reject,57259,3,98
4620,Erica Sullivan,"hair, here, feeling",2,PhD,None,Software Engineer,Reject,92262,5,54
7031,Joseph Clayton,"son, difference, could",0,B.Tech,AWS Certified,AI Researcher,Reject,118524,3,94
8231,Dustin Spence,"short, today, dark",7,B.Sc,Google ML,Data Scientist,Reject,114640,8,96
2578,Jasmine King,"much, act, bit",9,B.Tech,Deep Learning Specialization,Software Engineer,Reject,42209,9,77
2491,Jamie Taylor,"technology, my, wonder",1,B.Tech,AWS Certified,Data Scientist,Hire,53951,3,92
4825,Jack Edwards,"add, part, student",10,MBA,AWS Certified,Software Engineer,Reject,100551,2,97
2959,Peter King,"his, close, job",18,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,100671,2,100
7250,Andrew Fowler,"same, between, step",12,B.Sc,AWS Certified,Software Engineer,Reject,79139,2,92
5206,Samantha Callahan,"draw, likely, eat",7,MBA,Google ML,AI Researcher,Reject,101725,5,79
5918,Samuel Mckenzie,"black, bar, may",5,MBA,AWS Certified,Cybersecurity Analyst,Hire,85389,2,57
4941,Charles Clark,"all, book, college",14,B.Sc,AWS Certified,Software Engineer,Reject,90338,3,52
1685,Rebecca Soto,"at, call, talk",1,B.Sc,Google ML,Data Scientist,Hire,75425,9,68
4189,Alicia Mason,"much, shake, behavior",19,PhD,AWS Certified,Cybersecurity Analyst,Hire,100058,0,62
601,Christopher Young,"all, around, respond",17,B.Tech,None,Data Scientist,Hire,84480,3,65
8262,Maurice Hernandez,"wait, rise, trip",20,B.Tech,None,Cybersecurity Analyst,Hire,69256,8,81
3715,Monica Porter,"investment, person, west",0,PhD,AWS Certified,Data Scientist,Hire,70784,1,95
2249,Lisa Carter,"ground, hour, perhaps",4,MBA,Google ML,Cybersecurity Analyst,Hire,117876,4,60
9229,Susan Trujillo,"speech, magazine, receive",15,PhD,AWS Certified,Software Engineer,Reject,40126,6,98
3525,Robert Torres,"knowledge, language, grow",10,B.Tech,None,AI Researcher,Hire,44996,6,100
771,Rebecca Hall,"check, catch, trial",20,PhD,AWS Certified,Software Engineer,Reject,107273,3,67
1068,Christina Romero,"class, involve, lead",4,MBA,AWS Certified,Data Scientist,Reject,100497,10,74
8696,Joel Marshall,"sing, option, far",12,PhD,AWS Certified,Cybersecurity Analyst,Hire,78508,1,87
4899,Steven Flynn,"will, write, choice",1,B.Tech,Deep Learning Specialization,AI Researcher,Hire,76067,7,62
3854,Joseph Phillips,"main, room, character",0,MBA,Google ML,AI Researcher,Hire,100638,2,67
5788,Lori Harris,"usually, local, before",6,B.Sc,Google ML,AI Researcher,Reject,80198,5,96
8982,Angelica Griffin,"international, reality, painting",16,PhD,None,Software Engineer,Reject,46684,3,77
6739,Willie Hall,"it, field, throw",8,MBA,Google ML,AI Researcher,Hire,99471,8,98
8648,Barbara Rodriguez,"everybody, rate, early",9,PhD,None,Software Engineer,Reject,99467,1,69
6202,Timothy Moody,"foreign, just, team",11,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,94398,0,99
9242,Shannon Decker,"student, response, left",0,B.Sc,Google ML,Cybersecurity Analyst,Hire,111926,10,98
72,Willie Graham,"project, development, smile",0,B.Sc,Google ML,Cybersecurity Analyst,Hire,62499,10,82
5074,Mark Scott,"great, low, you",4,B.Sc,Deep Learning Specialization,Software Engineer,Hire,89787,8,58
6528,Elizabeth Watson,"he, form, opportunity",18,B.Tech,AWS Certified,AI Researcher,Hire,68380,3,57
9696,Dr. Kevin Greer MD,"forget, maintain, address",7,MBA,Google ML,Software Engineer,Hire,71410,4,58
2482,Jennifer Wu,"walk, on, stop",19,B.Sc,Google ML,AI Researcher,Reject,58424,0,66
4751,Nathaniel Maldonado,"black, recently, look",17,MBA,AWS Certified,Data Scientist,Hire,43635,10,94
6102,Jennifer Byrd,"listen, once, memory",14,PhD,Deep Learning Specialization,Software Engineer,Reject,79472,10,96
3401,Megan Lane,"television, leg, tell",6,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,82229,2,62
4213,Leslie Webb,"thank, test, draw",8,B.Tech,None,Software Engineer,Reject,115632,6,98
7598,Austin Friedman,"road, each, here",11,B.Sc,AWS Certified,Software Engineer,Reject,73600,2,78
7084,Kevin Larson,"what, produce, thus",15,PhD,None,Data Scientist,Hire,103693,2,55
5655,Lacey Chandler,"military, matter, discuss",16,MBA,Deep Learning Specialization,Data Scientist,Hire,71703,4,50
7219,Terry Holland,"garden, religious, tend",17,B.Sc,AWS Certified,Data Scientist,Reject,79129,0,85
5118,Joseph Osborne,"great, fish, especially",1,B.Sc,Google ML,AI Researcher,Hire,78546,0,71
6158,Tyler Hudson,"throw, provide, per",5,B.Tech,None,AI Researcher,Reject,48169,4,86
9020,Rebecca Alvarez,"major, method, perform",20,PhD,AWS Certified,AI Researcher,Reject,74456,5,93
9391,Karen Franklin,"east, PM, land",9,B.Tech,AWS Certified,Data Scientist,Reject,49365,1,84
5621,Vincent Schwartz,"person, represent, can",0,B.Sc,None,Software Engineer,Hire,56141,3,62
7890,Eric Brown,"recent, table, last",6,B.Sc,Deep Learning Specialization,AI Researcher,Hire,61434,9,70
2382,Danielle Andrews,"them, buy, increase",14,B.Sc,None,Cybersecurity Analyst,Hire,57403,7,92
921,Jacob Reed,"ahead, we, development",20,MBA,None,Software Engineer,Reject,119423,3,85
1349,Ashley Long,"surface, more, media",3,B.Sc,None,Cybersecurity Analyst,Hire,62223,1,69
284,Aaron Johnson,"no, management, its",19,PhD,Deep Learning Specialization,AI Researcher,Hire,77280,9,67
5447,Michael Gutierrez,"structure, window, hit",1,PhD,AWS Certified,Cybersecurity Analyst,Hire,76844,2,62
8594,Rachel Bell,"personal, cultural, time",4,PhD,AWS Certified,AI Researcher,Reject,88831,5,68
3450,Christopher Arnold,"investment, week, although",15,PhD,Google ML,Data Scientist,Reject,119423,6,95
601,Holly Leon,"follow, night, wish",7,B.Tech,Deep Learning Specialization,Data Scientist,Reject,47820,6,97
4728,Ryan Fields,"picture, bad, situation",4,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,58004,6,85
6258,Tina Alvarez,"her, still, bed",17,B.Tech,Deep Learning Specialization,Software Engineer,Reject,43179,5,67
1112,Jennifer Bailey,"herself, lead, treatment",5,PhD,AWS Certified,AI Researcher,Hire,56547,2,88
2567,Holly Mooney,"no, carry, enjoy",10,MBA,AWS Certified,Cybersecurity Analyst,Reject,86402,4,96
8093,Margaret Mejia,"know, she, law",15,MBA,AWS Certified,Data Scientist,Reject,112747,2,62
7773,Peter Hendricks,"trip, hold, hundred",14,PhD,Google ML,Data Scientist,Reject,71330,4,77
3091,Daniel Robles,"operation, cell, state",18,B.Sc,None,AI Researcher,Hire,57333,4,63
4634,Taylor Jensen,"human, somebody, can",17,B.Tech,AWS Certified,AI Researcher,Hire,51119,3,93
7044,Lisa Mcknight,"wear, everyone, sense",11,PhD,AWS Certified,AI Researcher,Hire,94074,4,56
4992,Patrick Kent,"watch, individual, actually",9,PhD,Deep Learning Specialization,AI Researcher,Hire,109763,4,81
633,Erica Moore,"action, significant, herself",20,B.Sc,AWS Certified,Data Scientist,Hire,87073,0,96
9109,Peter Mason,"reflect, suggest, order",3,B.Tech,None,Software Engineer,Reject,44211,10,95
9087,Carla Kelly,"most, popular, focus",2,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,57080,3,54
5162,Kimberly Gibson,"sometimes, century, culture",13,PhD,Deep Learning Specialization,Software Engineer,Hire,50654,4,88
8834,Joyce Costa,"surface, between, thank",9,PhD,AWS Certified,AI Researcher,Reject,100841,0,68
4473,Mr. Philip Wilson MD,"top, operation, data",19,B.Tech,AWS Certified,Software Engineer,Hire,46969,6,54
3135,Shane Lowe,"major, entire, rise",11,PhD,Deep Learning Specialization,Data Scientist,Reject,42909,3,58
7252,Harold Miranda,"admit, matter, although",1,B.Sc,None,Software Engineer,Hire,100499,9,52
3823,Caroline Lee,"series, process, attention",2,B.Tech,Deep Learning Specialization,Software Engineer,Reject,59404,2,80
7223,Alyssa Kirby,"marriage, source, place",19,MBA,Google ML,Data Scientist,Hire,89701,0,72
2127,Justin Kline,"rock, move, protect",9,PhD,None,AI Researcher,Hire,81768,9,56
3090,Brittany Roberts,"measure, character, at",11,B.Sc,Google ML,AI Researcher,Reject,84222,10,57
2881,Brittany Cruz,"through, fear, that",1,B.Tech,AWS Certified,AI Researcher,Hire,80215,7,79
9084,Karen Nguyen,"list, radio, easy",3,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,54445,0,95
6562,Brian Gillespie,"five, investment, through",2,B.Tech,None,Data Scientist,Reject,75864,0,60
948,Robert Liu,"again, science, real",0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,81529,5,73
4708,Eric Ramos,"news, time, coach",7,B.Sc,AWS Certified,Software Engineer,Reject,117340,7,89
6033,Jesse Gonzales,"stuff, sometimes, consider",0,B.Sc,AWS Certified,Software Engineer,Hire,60470,2,59
6639,Michele Dennis,"population, since, leave",4,PhD,Google ML,Data Scientist,Hire,115422,7,79
